# ell TT TE EE BB
1203 4.376780e-03 1.575515e-05 7.661668e-05 4.107250e-07
1204 4.350807e-03 1.684836e-05 7.720129e-05 4.097488e-07
1205 4.324870e-03 1.786578e-05 7.779051e-05 4.087716e-07
1206 4.298974e-03 1.880697e-05 7.838394e-05 4.077936e-07
1207 4.273126e-03 1.967168e-05 7.898121e-05 4.068148e-07
1208 4.247332e-03 2.046047e-05 7.958198e-05 4.058352e-07
1209 4.221595e-03 2.117409e-05 8.018590e-05 4.048550e-07
1210 4.195922e-03 2.181328e-05 8.079263e-05 4.038743e-07
1211 4.170316e-03 2.237879e-05 8.140184e-05 4.028930e-07
1212 4.144783e-03 2.287138e-05 8.201319e-05 4.019113e-07
1213 4.119327e-03 2.329178e-05 8.262632e-05 4.009294e-07
1214 4.093953e-03 2.364075e-05 8.324092e-05 3.999472e-07
1215 4.068666e-03 2.391905e-05 8.385662e-05 3.989648e-07
1216 4.043470e-03 2.412740e-05 8.447310e-05 3.979824e-07
1217 4.018371e-03 2.426658e-05 8.509002e-05 3.970000e-07
1218 3.993374e-03 2.433731e-05 8.570703e-05 3.960177e-07
1219 3.968483e-03 2.434036e-05 8.632380e-05 3.950355e-07
1220 3.943702e-03 2.427647e-05 8.693999e-05 3.940537e-07
1221 3.919038e-03 2.414639e-05 8.755525e-05 3.930721e-07
1222 3.894494e-03 2.395087e-05 8.816924e-05 3.920911e-07
1223 3.870075e-03 2.369065e-05 8.878163e-05 3.911105e-07
1224 3.845786e-03 2.336649e-05 8.939208e-05 3.901305e-07
1225 3.821633e-03 2.297914e-05 9.000025e-05 3.891512e-07
1226 3.797619e-03 2.252934e-05 9.060579e-05 3.881727e-07
1227 3.773750e-03 2.201784e-05 9.120837e-05 3.871950e-07
1228 3.750030e-03 2.144539e-05 9.180765e-05 3.862183e-07
1229 3.726464e-03 2.081274e-05 9.240328e-05 3.852425e-07
1230 3.703058e-03 2.012064e-05 9.299493e-05 3.842679e-07
1231 3.679815e-03 1.936984e-05 9.358226e-05 3.832944e-07
1232 3.656741e-03 1.856108e-05 9.416493e-05 3.823222e-07
1233 3.633840e-03 1.769511e-05 9.474259e-05 3.813514e-07
1234 3.611118e-03 1.677269e-05 9.531492e-05 3.803820e-07
1235 3.588578e-03 1.579456e-05 9.588156e-05 3.794140e-07
1236 3.566227e-03 1.476147e-05 9.644218e-05 3.784477e-07
1237 3.544068e-03 1.367417e-05 9.699644e-05 3.774831e-07
1238 3.522107e-03 1.253340e-05 9.754400e-05 3.765202e-07
1239 3.500347e-03 1.133993e-05 9.808451e-05 3.755591e-07
1240 3.478795e-03 1.009448e-05 9.861765e-05 3.746000e-07
1241 3.457455e-03 8.797825e-06 9.914307e-05 3.736429e-07
1242 3.436332e-03 7.450699e-06 9.966042e-05 3.726879e-07
1243 3.415430e-03 6.053853e-06 1.001694e-04 3.717351e-07
1244 3.394754e-03 4.608038e-06 1.006696e-04 3.707845e-07
1245 3.374310e-03 3.114000e-06 1.011607e-04 3.698363e-07
1246 3.354100e-03 1.572573e-06 1.016425e-04 3.688905e-07
1247 3.334128e-03 -1.508505e-08 1.021147e-04 3.679471e-07
1248 3.314392e-03 -1.647730e-06 1.025772e-04 3.670063e-07
1249 3.294895e-03 -3.324119e-06 1.030299e-04 3.660681e-07
1250 3.275637e-03 -5.043009e-06 1.034727e-04 3.651325e-07
1251 3.256618e-03 -6.803158e-06 1.039055e-04 3.641996e-07
1252 3.237839e-03 -8.603322e-06 1.043281e-04 3.632694e-07
1253 3.219301e-03 -1.044226e-05 1.047403e-04 3.623420e-07
1254 3.201005e-03 -1.231872e-05 1.051422e-04 3.614175e-07
1255 3.182951e-03 -1.423148e-05 1.055334e-04 3.604958e-07
1256 3.165141e-03 -1.617927e-05 1.059140e-04 3.595771e-07
1257 3.147574e-03 -1.816087e-05 1.062838e-04 3.586613e-07
1258 3.130252e-03 -2.017503e-05 1.066426e-04 3.577487e-07
1259 3.113175e-03 -2.222050e-05 1.069903e-04 3.568391e-07
1260 3.096344e-03 -2.429604e-05 1.073269e-04 3.559326e-07
1261 3.079759e-03 -2.640041e-05 1.076521e-04 3.550294e-07
1262 3.063422e-03 -2.853237e-05 1.079659e-04 3.541294e-07
1263 3.047334e-03 -3.069067e-05 1.082681e-04 3.532327e-07
1264 3.031494e-03 -3.287408e-05 1.085586e-04 3.523394e-07
1265 3.015903e-03 -3.508134e-05 1.088373e-04 3.514495e-07
1266 3.000563e-03 -3.731121e-05 1.091040e-04 3.505630e-07
1267 2.985474e-03 -3.956246e-05 1.093587e-04 3.496801e-07
1268 2.970637e-03 -4.183383e-05 1.096011e-04 3.488007e-07
1269 2.956052e-03 -4.412410e-05 1.098312e-04 3.479249e-07
1270 2.941720e-03 -4.643200e-05 1.100488e-04 3.470528e-07
1271 2.927642e-03 -4.875631e-05 1.102539e-04 3.461844e-07
1272 2.913819e-03 -5.109577e-05 1.104462e-04 3.453198e-07
1273 2.900250e-03 -5.344915e-05 1.106257e-04 3.444590e-07
1274 2.886938e-03 -5.581519e-05 1.107922e-04 3.436021e-07
1275 2.873883e-03 -5.819267e-05 1.109456e-04 3.427491e-07
1276 2.861085e-03 -6.058033e-05 1.110858e-04 3.419001e-07
1277 2.848546e-03 -6.297694e-05 1.112126e-04 3.410551e-07
1278 2.836265e-03 -6.538125e-05 1.113259e-04 3.402141e-07
1279 2.824244e-03 -6.779201e-05 1.114257e-04 3.393774e-07
1280 2.812483e-03 -7.020798e-05 1.115117e-04 3.385447e-07
1281 2.800983e-03 -7.262793e-05 1.115839e-04 3.377164e-07
1282 2.789745e-03 -7.505061e-05 1.116420e-04 3.368923e-07
1283 2.778769e-03 -7.747477e-05 1.116861e-04 3.360725e-07
1284 2.768057e-03 -7.989917e-05 1.117159e-04 3.352572e-07
1285 2.757608e-03 -8.232263e-05 1.117314e-04 3.344462e-07
1286 2.747420e-03 -8.474413e-05 1.117326e-04 3.336397e-07
1287 2.737491e-03 -8.716275e-05 1.117197e-04 3.328377e-07
1288 2.727817e-03 -8.957752e-05 1.116927e-04 3.320401e-07
1289 2.718396e-03 -9.198750e-05 1.116518e-04 3.312469e-07
1290 2.709225e-03 -9.439176e-05 1.115971e-04 3.304581e-07
1291 2.700301e-03 -9.678933e-05 1.115286e-04 3.296737e-07
1292 2.691622e-03 -9.917928e-05 1.114464e-04 3.288938e-07
1293 2.683184e-03 -1.015607e-04 1.113508e-04 3.281183e-07
1294 2.674986e-03 -1.039325e-04 1.112417e-04 3.273472e-07
1295 2.667023e-03 -1.062939e-04 1.111194e-04 3.265806e-07
1296 2.659294e-03 -1.086439e-04 1.109838e-04 3.258183e-07
1297 2.651796e-03 -1.109815e-04 1.108351e-04 3.250604e-07
1298 2.644525e-03 -1.133058e-04 1.106734e-04 3.243070e-07
1299 2.637480e-03 -1.156159e-04 1.104988e-04 3.235579e-07
1300 2.630657e-03 -1.179108e-04 1.103115e-04 3.228133e-07
1301 2.624053e-03 -1.201895e-04 1.101115e-04 3.220731e-07
1302 2.617667e-03 -1.224512e-04 1.098988e-04 3.213372e-07
1303 2.611494e-03 -1.246948e-04 1.096738e-04 3.206057e-07
1304 2.605532e-03 -1.269194e-04 1.094363e-04 3.198787e-07
1305 2.599779e-03 -1.291241e-04 1.091866e-04 3.191560e-07
1306 2.594231e-03 -1.313079e-04 1.089248e-04 3.184377e-07
1307 2.588887e-03 -1.334699e-04 1.086509e-04 3.177237e-07
1308 2.583742e-03 -1.356091e-04 1.083650e-04 3.170142e-07
1309 2.578795e-03 -1.377246e-04 1.080673e-04 3.163090e-07
1310 2.574042e-03 -1.398155e-04 1.077579e-04 3.156082e-07
1311 2.569482e-03 -1.418807e-04 1.074369e-04 3.149118e-07
1312 2.565110e-03 -1.439194e-04 1.071043e-04 3.142197e-07
1313 2.560924e-03 -1.459306e-04 1.067603e-04 3.135320e-07
1314 2.556922e-03 -1.479133e-04 1.064050e-04 3.128487e-07
1315 2.553101e-03 -1.498667e-04 1.060385e-04 3.121697e-07
1316 2.549457e-03 -1.517897e-04 1.056609e-04 3.114951e-07
1317 2.545989e-03 -1.536814e-04 1.052724e-04 3.108249e-07
1318 2.542693e-03 -1.555409e-04 1.048729e-04 3.101589e-07
1319 2.539567e-03 -1.573672e-04 1.044626e-04 3.094974e-07
1320 2.536607e-03 -1.591593e-04 1.040417e-04 3.088402e-07
1321 2.533812e-03 -1.609165e-04 1.036102e-04 3.081873e-07
1322 2.531177e-03 -1.626375e-04 1.031682e-04 3.075387e-07
1323 2.528702e-03 -1.643217e-04 1.027159e-04 3.068945e-07
1324 2.526382e-03 -1.659680e-04 1.022533e-04 3.062547e-07
1325 2.524213e-03 -1.675762e-04 1.017807e-04 3.056191e-07
1326 2.522193e-03 -1.691461e-04 1.012983e-04 3.049877e-07
1327 2.520316e-03 -1.706774e-04 1.008063e-04 3.043606e-07
1328 2.518579e-03 -1.721700e-04 1.003050e-04 3.037376e-07
1329 2.516979e-03 -1.736236e-04 9.979456e-05 3.031187e-07
1330 2.515510e-03 -1.750380e-04 9.927525e-05 3.025039e-07
1331 2.514170e-03 -1.764130e-04 9.874728e-05 3.018932e-07
1332 2.512953e-03 -1.777483e-04 9.821089e-05 3.012863e-07
1333 2.511857e-03 -1.790439e-04 9.766630e-05 3.006835e-07
1334 2.510877e-03 -1.802994e-04 9.711374e-05 3.000845e-07
1335 2.510010e-03 -1.815147e-04 9.655343e-05 2.994893e-07
1336 2.509250e-03 -1.826895e-04 9.598562e-05 2.988979e-07
1337 2.508596e-03 -1.838236e-04 9.541052e-05 2.983103e-07
1338 2.508041e-03 -1.849169e-04 9.482836e-05 2.977264e-07
1339 2.507584e-03 -1.859690e-04 9.423938e-05 2.971462e-07
1340 2.507219e-03 -1.869798e-04 9.364381e-05 2.965695e-07
1341 2.506942e-03 -1.879491e-04 9.304186e-05 2.959965e-07
1342 2.506750e-03 -1.888767e-04 9.243377e-05 2.954269e-07
1343 2.506639e-03 -1.897623e-04 9.181978e-05 2.948609e-07
1344 2.506605e-03 -1.906057e-04 9.120010e-05 2.942983e-07
1345 2.506644e-03 -1.914068e-04 9.057496e-05 2.937391e-07
1346 2.506751e-03 -1.921653e-04 8.994460e-05 2.931832e-07
1347 2.506924e-03 -1.928810e-04 8.930924e-05 2.926306e-07
1348 2.507157e-03 -1.935536e-04 8.866912e-05 2.920813e-07
1349 2.507448e-03 -1.941830e-04 8.802446e-05 2.915352e-07
1350 2.507792e-03 -1.947690e-04 8.737548e-05 2.909922e-07
1351 2.508185e-03 -1.953114e-04 8.672242e-05 2.904524e-07
1352 2.508623e-03 -1.958098e-04 8.606551e-05 2.899156e-07
1353 2.509103e-03 -1.962642e-04 8.540498e-05 2.893819e-07
1354 2.509619e-03 -1.966743e-04 8.474105e-05 2.888512e-07
1355 2.510170e-03 -1.970399e-04 8.407395e-05 2.883234e-07
1356 2.510749e-03 -1.973608e-04 8.340391e-05 2.877985e-07
1357 2.511355e-03 -1.976367e-04 8.273117e-05 2.872765e-07
1358 2.511982e-03 -1.978675e-04 8.205594e-05 2.867572e-07
1359 2.512626e-03 -1.980530e-04 8.137846e-05 2.862408e-07
1360 2.513284e-03 -1.981929e-04 8.069895e-05 2.857270e-07
1361 2.513952e-03 -1.982870e-04 8.001765e-05 2.852159e-07
1362 2.514625e-03 -1.983351e-04 7.933479e-05 2.847075e-07
1363 2.515301e-03 -1.983371e-04 7.865058e-05 2.842016e-07
1364 2.515976e-03 -1.982934e-04 7.796524e-05 2.836982e-07
1365 2.516647e-03 -1.982044e-04 7.727896e-05 2.831974e-07
1366 2.517311e-03 -1.980706e-04 7.659195e-05 2.826989e-07
1367 2.517967e-03 -1.978924e-04 7.590441e-05 2.822028e-07
1368 2.518610e-03 -1.976704e-04 7.521654e-05 2.817090e-07
1369 2.519239e-03 -1.974050e-04 7.452854e-05 2.812175e-07
1370 2.519850e-03 -1.970966e-04 7.384062e-05 2.807282e-07
1371 2.520440e-03 -1.967457e-04 7.315297e-05 2.802410e-07
1372 2.521008e-03 -1.963528e-04 7.246580e-05 2.797559e-07
1373 2.521550e-03 -1.959184e-04 7.177932e-05 2.792729e-07
1374 2.522063e-03 -1.954428e-04 7.109371e-05 2.787918e-07
1375 2.522545e-03 -1.949267e-04 7.040919e-05 2.783127e-07
1376 2.522993e-03 -1.943704e-04 6.972596e-05 2.778354e-07
1377 2.523404e-03 -1.937744e-04 6.904421e-05 2.773600e-07
1378 2.523776e-03 -1.931391e-04 6.836415e-05 2.768863e-07
1379 2.524105e-03 -1.924651e-04 6.768598e-05 2.764143e-07
1380 2.524389e-03 -1.917528e-04 6.700991e-05 2.759440e-07
1381 2.524624e-03 -1.910027e-04 6.633613e-05 2.754753e-07
1382 2.524810e-03 -1.902152e-04 6.566484e-05 2.750082e-07
1383 2.524941e-03 -1.893908e-04 6.499626e-05 2.745425e-07
1384 2.525017e-03 -1.885300e-04 6.433057e-05 2.740783e-07
1385 2.525033e-03 -1.876332e-04 6.366799e-05 2.736155e-07
1386 2.524988e-03 -1.867009e-04 6.300871e-05 2.731540e-07
1387 2.524878e-03 -1.857336e-04 6.235293e-05 2.726938e-07
1388 2.524701e-03 -1.847317e-04 6.170086e-05 2.722348e-07
1389 2.524454e-03 -1.836957e-04 6.105271e-05 2.717770e-07
1390 2.524134e-03 -1.826260e-04 6.040866e-05 2.713203e-07
1391 2.523738e-03 -1.815232e-04 5.976892e-05 2.708646e-07
1392 2.523264e-03 -1.803876e-04 5.913370e-05 2.704100e-07
1393 2.522709e-03 -1.792198e-04 5.850320e-05 2.699563e-07
1394 2.522070e-03 -1.780203e-04 5.787761e-05 2.695035e-07
1395 2.521345e-03 -1.767894e-04 5.725714e-05 2.690515e-07
1396 2.520530e-03 -1.755276e-04 5.664200e-05 2.686004e-07
1397 2.519623e-03 -1.742355e-04 5.603238e-05 2.681499e-07
1398 2.518621e-03 -1.729134e-04 5.542848e-05 2.677002e-07
1399 2.517521e-03 -1.715619e-04 5.483051e-05 2.672511e-07
1400 2.516321e-03 -1.701814e-04 5.423867e-05 2.668025e-07
1401 2.515017e-03 -1.687724e-04 5.365316e-05 2.663545e-07
1402 2.513608e-03 -1.673353e-04 5.307416e-05 2.659069e-07
1403 2.512093e-03 -1.658710e-04 5.250177e-05 2.654597e-07
1404 2.510470e-03 -1.643800e-04 5.193605e-05 2.650130e-07
1405 2.508740e-03 -1.628632e-04 5.137709e-05 2.645666e-07
1406 2.506903e-03 -1.613214e-04 5.082495e-05 2.641205e-07
1407 2.504957e-03 -1.597551e-04 5.027971e-05 2.636748e-07
1408 2.502902e-03 -1.581653e-04 4.974144e-05 2.632293e-07
1409 2.500739e-03 -1.565526e-04 4.921022e-05 2.627840e-07
1410 2.498465e-03 -1.549177e-04 4.868611e-05 2.623389e-07
1411 2.496082e-03 -1.532615e-04 4.816919e-05 2.618940e-07
1412 2.493588e-03 -1.515846e-04 4.765954e-05 2.614492e-07
1413 2.490983e-03 -1.498878e-04 4.715722e-05 2.610045e-07
1414 2.488267e-03 -1.481718e-04 4.666232e-05 2.605599e-07
1415 2.485439e-03 -1.464374e-04 4.617489e-05 2.601153e-07
1416 2.482499e-03 -1.446853e-04 4.569503e-05 2.596707e-07
1417 2.479446e-03 -1.429162e-04 4.522279e-05 2.592260e-07
1418 2.476279e-03 -1.411310e-04 4.475825e-05 2.587813e-07
1419 2.473000e-03 -1.393302e-04 4.430149e-05 2.583365e-07
1420 2.469605e-03 -1.375148e-04 4.385257e-05 2.578916e-07
1421 2.466097e-03 -1.356854e-04 4.341158e-05 2.574464e-07
1422 2.462473e-03 -1.338427e-04 4.297859e-05 2.570011e-07
1423 2.458734e-03 -1.319875e-04 4.255366e-05 2.565555e-07
1424 2.454879e-03 -1.301206e-04 4.213687e-05 2.561097e-07
1425 2.450908e-03 -1.282426e-04 4.172830e-05 2.556636e-07
1426 2.446820e-03 -1.263544e-04 4.132801e-05 2.552171e-07
1427 2.442615e-03 -1.244566e-04 4.093608e-05 2.547702e-07
1428 2.438292e-03 -1.225501e-04 4.055259e-05 2.543230e-07
1429 2.433850e-03 -1.206354e-04 4.017760e-05 2.538753e-07
1430 2.429291e-03 -1.187135e-04 3.981120e-05 2.534271e-07
1431 2.424612e-03 -1.167850e-04 3.945344e-05 2.529785e-07
1432 2.419813e-03 -1.148506e-04 3.910441e-05 2.525293e-07
1433 2.414895e-03 -1.129112e-04 3.876418e-05 2.520795e-07
1434 2.409856e-03 -1.109674e-04 3.843283e-05 2.516291e-07
1435 2.404697e-03 -1.090200e-04 3.811041e-05 2.511781e-07
1436 2.399416e-03 -1.070697e-04 3.779702e-05 2.507264e-07
1437 2.394013e-03 -1.051173e-04 3.749272e-05 2.502740e-07
1438 2.388489e-03 -1.031635e-04 3.719758e-05 2.498209e-07
1439 2.382841e-03 -1.012090e-04 3.691168e-05 2.493670e-07
1440 2.377071e-03 -9.925466e-05 3.663509e-05 2.489123e-07
1441 2.371177e-03 -9.730110e-05 3.636786e-05 2.484568e-07
1442 2.365161e-03 -9.534895e-05 3.610995e-05 2.480004e-07
1443 2.359025e-03 -9.339876e-05 3.586129e-05 2.475432e-07
1444 2.352769e-03 -9.145109e-05 3.562182e-05 2.470851e-07
1445 2.346397e-03 -8.950653e-05 3.539146e-05 2.466263e-07
1446 2.339908e-03 -8.756562e-05 3.517017e-05 2.461665e-07
1447 2.333304e-03 -8.562894e-05 3.495786e-05 2.457060e-07
1448 2.326587e-03 -8.369705e-05 3.475447e-05 2.452446e-07
1449 2.319759e-03 -8.177053e-05 3.455994e-05 2.447823e-07
1450 2.312821e-03 -7.984992e-05 3.437421e-05 2.443193e-07
1451 2.305774e-03 -7.793580e-05 3.419719e-05 2.438553e-07
1452 2.298621e-03 -7.602874e-05 3.402884e-05 2.433906e-07
1453 2.291361e-03 -7.412930e-05 3.386908e-05 2.429250e-07
1454 2.283998e-03 -7.223804e-05 3.371785e-05 2.424585e-07
1455 2.276532e-03 -7.035553e-05 3.357509e-05 2.419913e-07
1456 2.268965e-03 -6.848234e-05 3.344071e-05 2.415231e-07
1457 2.261299e-03 -6.661903e-05 3.331467e-05 2.410542e-07
1458 2.253534e-03 -6.476617e-05 3.319690e-05 2.405844e-07
1459 2.245673e-03 -6.292432e-05 3.308732e-05 2.401137e-07
1460 2.237717e-03 -6.109405e-05 3.298588e-05 2.396422e-07
1461 2.229668e-03 -5.927593e-05 3.289250e-05 2.391699e-07
1462 2.221526e-03 -5.747051e-05 3.280712e-05 2.386967e-07
1463 2.213294e-03 -5.567838e-05 3.272968e-05 2.382227e-07
1464 2.204973e-03 -5.390008e-05 3.266011e-05 2.377478e-07
1465 2.196564e-03 -5.213619e-05 3.259834e-05 2.372721e-07
1466 2.188069e-03 -5.038727e-05 3.254432e-05 2.367955e-07
1467 2.179490e-03 -4.865388e-05 3.249796e-05 2.363181e-07
1468 2.170828e-03 -4.693660e-05 3.245921e-05 2.358399e-07
1469 2.162084e-03 -4.523599e-05 3.242800e-05 2.353608e-07
1470 2.153260e-03 -4.355262e-05 3.240426e-05 2.348808e-07
1471 2.144358e-03 -4.188704e-05 3.238794e-05 2.344000e-07
1472 2.135378e-03 -4.023983e-05 3.237895e-05 2.339184e-07
1473 2.126324e-03 -3.861155e-05 3.237725e-05 2.334359e-07
1474 2.117195e-03 -3.700277e-05 3.238275e-05 2.329526e-07
1475 2.107993e-03 -3.541404e-05 3.239540e-05 2.324684e-07
1476 2.098721e-03 -3.384595e-05 3.241513e-05 2.319834e-07
1477 2.089379e-03 -3.229905e-05 3.244188e-05 2.314975e-07
1478 2.079969e-03 -3.077391e-05 3.247557e-05 2.310108e-07
1479 2.070492e-03 -2.927109e-05 3.251615e-05 2.305232e-07
1480 2.060951e-03 -2.779109e-05 3.256352e-05 2.300348e-07
1481 2.051346e-03 -2.633412e-05 3.261758e-05 2.295455e-07
1482 2.041681e-03 -2.490032e-05 3.267817e-05 2.290555e-07
1483 2.031958e-03 -2.348984e-05 3.274516e-05 2.285646e-07
1484 2.022178e-03 -2.210280e-05 3.281842e-05 2.280731e-07
1485 2.012344e-03 -2.073935e-05 3.289778e-05 2.275808e-07
1486 2.002458e-03 -1.939964e-05 3.298313e-05 2.270877e-07
1487 1.992522e-03 -1.808380e-05 3.307433e-05 2.265941e-07
1488 1.982539e-03 -1.679197e-05 3.317122e-05 2.260997e-07
1489 1.972510e-03 -1.552429e-05 3.327367e-05 2.256047e-07
1490 1.962438e-03 -1.428091e-05 3.338155e-05 2.251092e-07
1491 1.952325e-03 -1.306196e-05 3.349471e-05 2.246130e-07
1492 1.942172e-03 -1.186758e-05 3.361301e-05 2.241163e-07
1493 1.931983e-03 -1.069792e-05 3.373632e-05 2.236190e-07
1494 1.921760e-03 -9.553107e-06 3.386449e-05 2.231212e-07
1495 1.911503e-03 -8.433292e-06 3.399739e-05 2.226230e-07
1496 1.901217e-03 -7.338612e-06 3.413488e-05 2.221242e-07
1497 1.890903e-03 -6.269206e-06 3.427681e-05 2.216251e-07
1498 1.880562e-03 -5.225216e-06 3.442305e-05 2.211255e-07
1499 1.870198e-03 -4.206782e-06 3.457346e-05 2.206255e-07
1500 1.859812e-03 -3.214043e-06 3.472789e-05 2.201252e-07
1501 1.849407e-03 -2.247141e-06 3.488622e-05 2.196245e-07
1502 1.838985e-03 -1.306215e-06 3.504830e-05 2.191236e-07
1503 1.828547e-03 -3.914067e-07 3.521398e-05 2.186223e-07
1504 1.818097e-03 4.971449e-07 3.538314e-05 2.181207e-07
1505 1.807636e-03 1.359299e-06 3.555563e-05 2.176189e-07
1506 1.797166e-03 2.194915e-06 3.573132e-05 2.171169e-07
1507 1.786690e-03 3.003854e-06 3.591005e-05 2.166147e-07
1508 1.776210e-03 3.785974e-06 3.609170e-05 2.161123e-07
1509 1.765728e-03 4.541135e-06 3.627613e-05 2.156098e-07
1510 1.755246e-03 5.269197e-06 3.646319e-05 2.151071e-07
1511 1.744766e-03 5.970020e-06 3.665274e-05 2.146044e-07
1512 1.734290e-03 6.643463e-06 3.684465e-05 2.141015e-07
1513 1.723822e-03 7.289386e-06 3.703878e-05 2.135987e-07
1514 1.713362e-03 7.907649e-06 3.723499e-05 2.130957e-07
1515 1.702913e-03 8.498112e-06 3.743313e-05 2.125928e-07
1516 1.692477e-03 9.060634e-06 3.763308e-05 2.120899e-07
1517 1.682057e-03 9.595074e-06 3.783468e-05 2.115871e-07
1518 1.671654e-03 1.010129e-05 3.803780e-05 2.110843e-07
1519 1.661271e-03 1.057922e-05 3.824231e-05 2.105816e-07
1520 1.650909e-03 1.102903e-05 3.844807e-05 2.100791e-07
1521 1.640569e-03 1.145099e-05 3.865497e-05 2.095767e-07
1522 1.630254e-03 1.184535e-05 3.886288e-05 2.090745e-07
1523 1.619965e-03 1.221236e-05 3.907168e-05 2.085724e-07
1524 1.609704e-03 1.255228e-05 3.928124e-05 2.080707e-07
1525 1.599471e-03 1.286536e-05 3.949144e-05 2.075692e-07
1526 1.589269e-03 1.315185e-05 3.970216e-05 2.070680e-07
1527 1.579099e-03 1.341201e-05 3.991327e-05 2.065671e-07
1528 1.568962e-03 1.364609e-05 4.012466e-05 2.060666e-07
1529 1.558861e-03 1.385434e-05 4.033619e-05 2.055665e-07
1530 1.548797e-03 1.403703e-05 4.054775e-05 2.050668e-07
1531 1.538770e-03 1.419439e-05 4.075921e-05 2.045675e-07
1532 1.528784e-03 1.432669e-05 4.097045e-05 2.040687e-07
1533 1.518839e-03 1.443418e-05 4.118135e-05 2.035704e-07
1534 1.508936e-03 1.451711e-05 4.139177e-05 2.030727e-07
1535 1.499079e-03 1.457574e-05 4.160161e-05 2.025755e-07
1536 1.489267e-03 1.461031e-05 4.181073e-05 2.020789e-07
1537 1.479503e-03 1.462109e-05 4.201901e-05 2.015829e-07
1538 1.469788e-03 1.460833e-05 4.222634e-05 2.010876e-07
1539 1.460123e-03 1.457228e-05 4.243257e-05 2.005930e-07
1540 1.450511e-03 1.451319e-05 4.263760e-05 2.000991e-07
1541 1.440953e-03 1.443132e-05 4.284130e-05 1.996059e-07
1542 1.431450e-03 1.432692e-05 4.304355e-05 1.991135e-07
1543 1.422003e-03 1.420025e-05 4.324422e-05 1.986219e-07
1544 1.412615e-03 1.405155e-05 4.344318e-05 1.981311e-07
1545 1.403288e-03 1.388109e-05 4.364033e-05 1.976411e-07
1546 1.394021e-03 1.368912e-05 4.383552e-05 1.971521e-07
1547 1.384818e-03 1.347588e-05 4.402865e-05 1.966640e-07
1548 1.375679e-03 1.324164e-05 4.421958e-05 1.961768e-07
1549 1.366606e-03 1.298664e-05 4.440820e-05 1.956906e-07
1550 1.357602e-03 1.271114e-05 4.459438e-05 1.952054e-07
1551 1.348666e-03 1.241540e-05 4.477799e-05 1.947212e-07
1552 1.339801e-03 1.209967e-05 4.495892e-05 1.942381e-07
1553 1.331008e-03 1.176419e-05 4.513703e-05 1.937561e-07
1554 1.322290e-03 1.140924e-05 4.531222e-05 1.932752e-07
1555 1.313647e-03 1.103505e-05 4.548434e-05 1.927955e-07
1556 1.305080e-03 1.064188e-05 4.565329e-05 1.923169e-07
1557 1.296593e-03 1.022999e-05 4.581894e-05 1.918396e-07
1558 1.288185e-03 9.799655e-06 4.598117e-05 1.913635e-07
1559 1.279858e-03 9.351270e-06 4.613993e-05 1.908886e-07
1560 1.271611e-03 8.885254e-06 4.629516e-05 1.904150e-07
1561 1.263445e-03 8.402027e-06 4.644684e-05 1.899427e-07
1562 1.255361e-03 7.902007e-06 4.659489e-05 1.894717e-07
1563 1.247358e-03 7.385616e-06 4.673929e-05 1.890021e-07
1564 1.239437e-03 6.853272e-06 4.687997e-05 1.885338e-07
1565 1.231598e-03 6.305395e-06 4.701690e-05 1.880668e-07
1566 1.223841e-03 5.742406e-06 4.715003e-05 1.876012e-07
1567 1.216168e-03 5.164723e-06 4.727931e-05 1.871371e-07
1568 1.208577e-03 4.572767e-06 4.740469e-05 1.866743e-07
1569 1.201070e-03 3.966957e-06 4.752612e-05 1.862129e-07
1570 1.193646e-03 3.347712e-06 4.764357e-05 1.857530e-07
1571 1.186306e-03 2.715453e-06 4.775698e-05 1.852946e-07
1572 1.179050e-03 2.070599e-06 4.786630e-05 1.848376e-07
1573 1.171879e-03 1.413570e-06 4.797148e-05 1.843822e-07
1574 1.164793e-03 7.447861e-07 4.807249e-05 1.839282e-07
1575 1.157792e-03 6.466609e-08 4.816927e-05 1.834758e-07
1576 1.150876e-03 -6.263700e-07 4.826178e-05 1.830249e-07
1577 1.144045e-03 -1.327902e-06 4.834997e-05 1.825756e-07
1578 1.137301e-03 -2.039511e-06 4.843379e-05 1.821279e-07
1579 1.130643e-03 -2.760777e-06 4.851319e-05 1.816818e-07
1580 1.124072e-03 -3.491281e-06 4.858813e-05 1.812373e-07
1581 1.117587e-03 -4.230601e-06 4.865856e-05 1.807944e-07
1582 1.111190e-03 -4.978320e-06 4.872444e-05 1.803532e-07
1583 1.104880e-03 -5.734017e-06 4.878571e-05 1.799137e-07
1584 1.098658e-03 -6.497272e-06 4.884233e-05 1.794758e-07
1585 1.092523e-03 -7.267666e-06 4.889425e-05 1.790396e-07
1586 1.086477e-03 -8.044779e-06 4.894142e-05 1.786052e-07
1587 1.080520e-03 -8.828191e-06 4.898381e-05 1.781725e-07
1588 1.074652e-03 -9.617484e-06 4.902135e-05 1.777415e-07
1589 1.068873e-03 -1.041224e-05 4.905401e-05 1.773124e-07
1590 1.063183e-03 -1.121203e-05 4.908174e-05 1.768850e-07
1591 1.057583e-03 -1.201644e-05 4.910448e-05 1.764594e-07
1592 1.052073e-03 -1.282505e-05 4.912220e-05 1.760356e-07
1593 1.046654e-03 -1.363745e-05 4.913484e-05 1.756137e-07
